Time,FLrpm,FRrpm,RLrpm,RRrpm,FL,FR,RL,RR,Ax,Ay,Az,RollR,PitchR,YawR,PitchPos,RollPos
2.31,0,0,0,0,475,2229,1888,1918,0.01,-0.039999999,-0.389999986,0,0,0,179.6699982,-0.939999998
2.32,0,0,0,0,475,2239,1888,1918,0.01,-0.129999995,0.090000004,0,0,0,179.6699982,-0.939999998
2.33,0,0,0,0,475,2230,1888,1922,-0.029999999,0,0.360000014,0,0,0,179.6699982,-0.939999998
2.34,0,0,0,0,475,2224,1888,1913,-0.050000001,0.129999995,-0.119999997,0,0,0,179.6699982,-0.939999998
2.35,0,0,0,0,475,2232,1888,1912,-0.050000001,0.129999995,-0.119999997,0,0,0,179.6699982,-0.939999998
2.36,0,0,0,0,476,2225,1888,1913,0.090000004,-0.100000002,0.109999999,0,0,0,179.6600037,-0.939999998
2.37,0,0,0,0,475,2232,1888,1914,0,0.01,0.389999986,0,0,0,179.6600037,-0.939999998
2.38,0,0,0,0,475,2225,1888,1915,-0.079999998,0.100000002,-0.100000002,0,0,0,179.6600037,-0.939999998
2.39,0,0,0,0,476,2232,1888,1919,0.029999999,-0.029999999,-0.360000014,0,0,0,179.6600037,-0.939999998
2.4,0,0,0,0,475,2237,1888,1918,0.029999999,-0.119999997,0.100000002,0,0,0,179.6600037,-0.939999998
2.41,0,0,0,0,475,2231,1888,1918,-0.029999999,0.02,0.349999994,0,0,0,179.6600037,-0.939999998
2.42,0,0,0,0,475,2237,1888,1917,-0.100000002,0.109999999,-0.119999997,0,0,0,179.6699982,-0.939999998
2.43,0,0,0,0,476,2230,1888,1914,-0.01,-0.050000001,-0.349999994,0,0,0,179.6699982,-0.939999998
2.44,0,0,0,0,475,2225,1888,1912,0.029999999,-0.100000002,0.109999999,0,0,0,179.6699982,-0.939999998
2.45,0,0,0,0,476,2228,1888,1911,0.029999999,-0.100000002,0.109999999,0,0,0,179.6600037,-0.939999998
2.46,0,0,0,0,475,2227,1888,1907,-0.07,0.100000002,-0.129999995,0,0,0,179.6699982,-0.939999998
2.47,0,0,0,0,475,2230,1888,1913,0.01,-0.039999999,-0.319999993,0,0,0,179.6699982,-0.939999998
2.48,0,0,0,0,475,2227,1888,1905,0.059999999,-0.109999999,0.129999995,0,0,0,179.6600037,-0.939999998
2.49,0,0,0,0,476,2231,1888,1918,-0.029999999,0.029999999,0.349999994,0,0,0,179.6600037,-0.939999998
2.5,0,0,0,0,475,2230,1888,1911,-0.059999999,0.119999997,-0.200000003,0,0,0,179.6699982,-0.939999998
2.51,0,0,0,0,476,2232,1888,1919,0.050000001,-0.050000001,-0.360000014,0,0,0,179.6699982,-0.939999998
2.52,0,0,0,0,476,2228,1888,1922,0.029999999,-0.079999998,0.109999999,0,0,0,179.6600037,-0.939999998
2.53,0,0,0,0,476,2231,1888,1922,-0.029999999,-0.02,0.400000006,0,0,0,179.6600037,-0.939999998
2.54,0,0,0,0,476,2227,1888,1916,-0.090000004,0.100000002,-0.150000006,0,0,0,179.6600037,-0.939999998
2.55,0,0,0,0,476,2225,1888,1906,-0.090000004,0.100000002,-0.150000006,0,0,0,179.6699982,-0.939999998
2.56,0,0,0,0,475,2228,1888,1906,0.02,-0.079999998,0.140000001,0,0,0,179.6600037,-0.939999998
2.57,0,0,0,0,476,2228,1888,1906,-0.039999999,0.01,0.370000005,0,0,0,179.6600037,-0.939999998
2.58,0,0,0,0,476,2226,1888,1907,-0.059999999,0.129999995,-0.170000002,0,0,0,179.6600037,-0.939999998
2.59,0,0,0,0,476,2224,1888,1925,0.039999999,-0.050000001,-0.310000002,0,0,0,179.6600037,-0.939999998
2.6,0,0,0,0,476,2226,1888,1913,0.050000001,-0.079999998,0.129999995,0,0,0,179.6600037,-0.939999998
2.61,0,0,0,0,476,2230,1888,1924,-0.029999999,0,0.360000014,0,0,0,179.6600037,-0.939999998
2.62,0,0,0,0,476,2227,1888,1924,-0.059999999,0.100000002,-0.189999998,0,0,0,179.6600037,-0.939999998
2.63,0,0,0,0,476,2232,1888,1924,0.01,-0.07,-0.330000013,0,0,0,179.6600037,-0.939999998
2.64,0,0,0,0,476,2222,1888,1919,0.029999999,-0.100000002,0.180000007,0,0,0,179.6600037,-0.930000007
2.65,0,0,0,0,476,2220,1888,1907,0.029999999,-0.100000002,0.180000007,0,0,0,179.6600037,-0.930000007
2.66,0,0,0,0,476,2226,1888,1907,-0.07,0.109999999,-0.189999998,0,0,0,179.6600037,-0.939999998
2.67,0,0,0,0,476,2226,1888,1907,0.01,-0.039999999,-0.330000013,0,0,0,179.6699982,-0.930000007
2.68,0,0,0,0,476,2229,1888,1909,0.039999999,-0.059999999,0.170000002,0,0,0,179.6600037,-0.930000007
2.69,0,0,0,0,476,2226,1888,1927,-0.02,0.050000001,0.330000013,0,0,0,179.6600037,-0.930000007
2.7,0,0,0,0,476,2226,1888,1916,-0.029999999,0.129999995,-0.159999996,0,0,0,179.6600037,-0.939999998
2.71,0,0,0,0,476,2237,1888,1926,0.059999999,-0.07,-0.330000013,0,0,0,179.6600037,-0.930000007
2.72,0,0,0,0,476,2226,1888,1925,0.059999999,-0.109999999,0.150000006,0,0,0,179.6600037,-0.930000007
2.73,0,0,0,0,476,2236,1888,1925,-0.039999999,0.01,0.319999993,0,0,0,179.6600037,-0.930000007
2.74,0,0,0,0,476,2222,1887,1919,-0.079999998,0.090000004,-0.189999998,0,0,0,179.6699982,-0.930000007
2.75,0,0,0,0,476,2222,1888,1910,-0.079999998,0.090000004,-0.189999998,0,0,0,179.6699982,-0.930000007
2.76,0,0,0,0,476,2232,1887,1911,0.039999999,-0.07,0.200000003,0,0,0,179.6699982,-0.930000007
2.77,0,0,0,0,476,2233,1887,1919,-0.059999999,0.109999999,-0.200000003,0,0,0,179.6699982,-0.939999998
2.78,0,0,0,0,476,2228,1887,1913,-0.059999999,0.109999999,-0.200000003,0,0,0,179.6699982,-0.939999998
2.79,0,0,0,0,476,2238,1888,1917,0.029999999,-0.07,-0.280000001,0,0,0,179.6699982,-0.930000007
2.8,0,0,0,0,476,2229,1888,1924,0.059999999,-0.100000002,0.200000003,0,0,0,179.6600037,-0.930000007
2.81,0,0,0,0,476,2239,1888,1916,-0.050000001,0.059999999,0.319999993,0,0,0,179.6600037,-0.930000007
2.82,0,0,0,0,476,2238,1888,1923,-0.050000001,0.07,-0.25,0,0,0,179.6600037,-0.930000007
2.83,0,0,0,0,476,2223,1888,1917,0.039999999,-0.079999998,-0.310000002,0,0,0,179.6699982,-0.930000007
2.84,0,0,0,0,476,2232,1887,1912,0.029999999,-0.090000004,0.180000007,0,0,0,179.6600037,-0.930000007
2.85,0,0,0,0,476,2223,1888,1917,0.029999999,-0.090000004,0.180000007,0,0,0,179.6600037,-0.930000007
2.86,0,0,0,0,476,2233,1888,1913,-0.02,0.090000004,-0.230000004,0,0,0,179.6600037,-0.930000007
2.87,0,0,0,0,476,2234,1888,1916,0,-0.079999998,-0.280000001,0,0,0,179.6699982,-0.930000007
2.88,0,0,0,0,476,2231,1888,1913,0.02,-0.109999999,0.209999993,0,0,0,179.6600037,-0.930000007
2.89,0,0,0,0,476,2237,1888,1913,-0.02,0.050000001,0.300000012,0,0,0,179.6600037,-0.930000007
2.9,0,0,0,0,476,2230,1888,1914,-0.059999999,0.119999997,-0.25,0,0,0,179.6600037,-0.930000007
2.91,0,0,0,0,476,2236,1888,1918,0.01,-0.07,-0.270000011,0,0,0,179.6699982,-0.930000007
2.92,0,0,0,0,476,2231,1888,1916,0.02,-0.079999998,0.219999999,0,0,0,179.6600037,-0.930000007
2.93,0,0,0,0,476,2226,1888,1919,-0.029999999,0.059999999,0.330000013,0,0,0,179.6600037,-0.930000007
2.94,0,0,0,0,476,2229,1887,1911,-0.01,0.100000002,-0.270000011,0,0,0,179.6699982,-0.939999998
2.95,0,0,0,0,476,2227,1887,1915,-0.01,0.100000002,-0.270000011,0,0,0,179.6699982,-0.930000007
2.96,0,0,0,0,476,2230,1888,1909,0.059999999,-0.129999995,0.239999995,0,0,0,179.6600037,-0.930000007
2.97,0,0,0,0,476,2227,1888,1906,-0.02,0.050000001,0.319999993,0,0,0,179.6699982,-0.930000007
2.98,0,0,0,0,476,2231,1888,1911,-0.029999999,0.07,-0.270000011,0,0,0,179.6699982,-0.930000007
2.99,0,0,0,0,476,2232,1888,1918,0.01,-0.059999999,-0.289999992,0,0,0,179.6699982,-0.930000007
3,0,0,0,0,475,2230,1888,1914,0.029999999,-0.079999998,0.189999998,0,0,0,179.6600037,-0.930000007
3.01,0,0,0,0,476,2228,1888,1923,-0.029999999,0.050000001,0.300000012,0,0,0,179.6699982,-0.930000007
3.02,0,0,0,0,475,2231,1888,1914,-0.039999999,0.109999999,-0.270000011,0,0,0,179.6699982,-0.939999998
3.03,0,0,0,0,475,2227,1888,1921,0.029999999,-0.079999998,-0.25,0,0,0,179.6699982,-0.930000007
3.04,0,0,0,0,476,2226,1888,1913,0.029999999,-0.059999999,0.219999999,0,0,0,179.6699982,-0.930000007
3.05,0,0,0,0,476,2226,1888,1905,-0.029999999,0.039999999,0.319999993,0,0,0,179.6699982,-0.930000007
3.06,0,0,0,0,475,2222,1888,1916,-0.02,0.100000002,-0.289999992,0,0,0,179.6699982,-0.939999998
3.07,0,0,0,0,475,2226,1888,1907,0.050000001,-0.100000002,-0.270000011,0,0,0,179.6699982,-0.939999998
3.08,0,0,0,0,475,2231,1888,1920,0.02,-0.090000004,0.270000011,0,0,0,179.6699982,-0.930000007
3.09,0,0,0,0,475,2226,1888,1926,-0.039999999,0.029999999,0.280000001,0,0,0,179.6699982,-0.930000007
3.1,0,0,0,0,475,2231,1888,1913,-0.039999999,0.100000002,-0.280000001,0,0,0,179.6699982,-0.939999998
3.11,0,0,0,0,476,2226,1888,1924,0.02,-0.090000004,-0.270000011,0,0,0,179.6699982,-0.930000007
3.12,0,0,0,0,476,2235,1888,1914,0.039999999,-0.07,0.239999995,0,0,0,179.6699982,-0.930000007
3.13,0,0,0,0,475,2227,1888,1924,-0.039999999,0.079999998,0.25,0,0,0,179.6699982,-0.930000007
3.14,0,0,0,0,475,2219,1888,1919,-0.050000001,0.079999998,-0.259999991,0,0,0,179.6699982,-0.930000007
3.15,0,0,0,0,475,2226,1887,1909,0.039999999,-0.059999999,-0.280000001,0,0,0,179.6699982,-0.930000007
3.16,0,0,0,0,476,2221,1888,1920,0.039999999,-0.100000002,0.280000001,0,0,0,179.6600037,-0.930000007
3.17,0,0,0,0,475,2230,1888,1910,-0.050000001,0.029999999,0.259999991,0,0,0,179.6699982,-0.930000007
3.18,0,0,0,0,476,2238,1887,1924,-0.039999999,0.07,-0.289999992,0,0,0,179.6699982,-0.930000007
3.19,0,0,0,0,475,2227,1888,1926,0.050000001,-0.079999998,-0.25,0,0,0,179.6699982,-0.930000007
3.2,0,0,0,0,476,2238,1888,1926,0,-0.100000002,0.270000011,0,0,0,179.6699982,-0.930000007
3.21,0,0,0,0,476,2228,1888,1925,-0.01,0.07,0.219999999,0,0,0,179.6699982,-0.930000007
3.22,0,0,0,0,476,2237,1888,1925,0,0.07,-0.209999993,0,0,0,179.6699982,-0.939999998
3.23,0,0,0,0,476,2233,1887,1924,0.050000001,-0.090000004,-0.200000003,0,0,0,179.6699982,-0.939999998
3.24,0,0,0,0,476,2233,1887,1911,0.050000001,-0.109999999,0.270000011,0,0,0,179.6600037,-0.930000007
3.25,0,0,0,0,475,2232,1887,1912,-0.01,0.07,0.280000001,0,0,0,179.6600037,-0.930000007
3.26,0,0,0,0,476,2223,1888,1916,-0.039999999,0.059999999,-0.25,0,0,0,179.6699982,-0.939999998
3.27,0,0,0,0,476,2233,1888,1913,0.02,-0.079999998,-0.230000004,0,0,0,179.6699982,-0.930000007
3.28,0,0,0,0,476,2224,1887,1921,0.02,-0.100000002,0.219999999,0,0,0,179.6600037,-0.930000007
3.29,0,0,0,0,476,2239,1888,1918,-0.050000001,0.090000004,0.310000002,0,0,0,179.6699982,-0.930000007
3.3,0,0,0,0,476,2237,1888,1920,-0.059999999,0.07,-0.289999992,0,0,0,179.6699982,-0.939999998
3.31,0,0,0,0,476,2230,1888,1917,0.029999999,-0.090000004,-0.230000004,0,0,0,179.6699982,-0.930000007
3.32,0,0,0,0,476,2236,1888,1918,0.029999999,-0.07,0.259999991,0,0,0,179.6600037,-0.930000007
3.33,0,0,0,0,476,2231,1887,1914,-0.039999999,0.079999998,0.300000012,0,0,0,179.6600037,-0.930000007
3.34,0,0,0,0,476,2225,1888,1914,-0.02,0.079999998,-0.319999993,0,0,0,179.6600037,-0.930000007
3.35,0,0,0,0,476,2230,1888,1915,-0.02,0.079999998,-0.319999993,0,0,0,179.6699982,-0.930000007
3.36,0,0,0,0,476,2227,1888,1915,0.059999999,-0.090000004,0.259999991,0,0,0,179.6600037,-0.930000007
3.37,0,0,0,0,476,2228,1888,1914,-0.029999999,0.039999999,0.259999991,0,0,0,179.6600037,-0.930000007
3.38,0,0,0,0,476,2228,1888,1912,-0.050000001,0.090000004,-0.280000001,0,0,0,179.6600037,-0.930000007
3.39,0,0,0,0,476,2232,1888,1917,0.039999999,-0.109999999,-0.219999999,0,0,0,179.6699982,-0.930000007
3.4,0,0,0,0,476,2233,1888,1917,0.02,-0.079999998,0.25,0,0,0,179.6600037,-0.930000007
3.41,0,0,0,0,476,2231,1888,1912,-0.050000001,0.059999999,0.259999991,0,0,0,179.6600037,-0.930000007
3.42,0,0,0,0,476,2230,1888,1912,-0.050000001,0.079999998,-0.300000012,0,0,0,179.6699982,-0.930000007
3.43,0,0,0,0,476,2231,1888,1912,0.050000001,-0.07,-0.239999995,0,0,0,179.6699982,-0.930000007
3.44,0,0,0,0,476,2227,1888,1918,0.039999999,-0.079999998,0.270000011,0,0,0,179.6600037,-0.930000007
3.45,0,0,0,0,476,2224,1888,1917,0.039999999,-0.079999998,0.270000011,0,0,0,179.6600037,-0.930000007
3.46,0,0,0,0,476,2226,1888,1906,0,0.090000004,-0.280000001,0,0,0,179.6600037,-0.930000007
3.47,0,0,0,0,476,2223,1888,1916,0.079999998,-0.140000001,-0.200000003,0,0,0,179.6600037,-0.930000007
3.48,0,0,0,0,476,2227,1888,1912,0.029999999,-0.079999998,0.270000011,0,0,0,179.6600037,-0.930000007
3.49,0,0,0,0,476,2227,1888,1924,-0.039999999,0.039999999,0.209999993,0,0,0,179.6600037,-0.930000007
3.5,0,0,0,0,476,2224,1888,1927,-0.01,0.109999999,-0.319999993,0,0,0,179.6600037,-0.930000007
3.51,0,0,0,0,476,2231,1888,1915,0.029999999,-0.100000002,-0.280000001,0,0,0,179.6699982,-0.930000007
3.52,0,0,0,0,476,2226,1888,1927,0.02,-0.059999999,0.300000012,0,0,0,179.6600037,-0.930000007
3.53,0,0,0,0,476,2233,1888,1909,-0.039999999,0.07,0.289999992,0,0,0,179.6600037,-0.930000007
3.54,0,0,0,0,476,2233,1888,1918,-0.039999999,0.109999999,-0.280000001,0,0,0,179.6600037,-0.930000007
3.55,0,0,0,0,476,2221,1887,1909,0.039999999,-0.090000004,-0.230000004,0,0,0,179.6600037,-0.930000007
3.56,0,0,0,0,476,2229,1888,1909,0.01,-0.109999999,0.280000001,0,0,0,179.6600037,-0.930000007
3.57,0,0,0,0,476,2220,1888,1920,-0.02,0.059999999,0.259999991,0,0,0,179.6600037,-0.930000007
3.58,0,0,0,0,476,2228,1888,1915,-0.029999999,0.07,-0.300000012,0,0,0,179.6600037,-0.930000007
3.59,0,0,0,0,476,2237,1888,1926,0.059999999,-0.109999999,-0.219999999,0,0,0,179.6600037,-0.930000007
3.6,0,0,0,0,476,2227,1888,1918,0.039999999,-0.100000002,0.259999991,0,0,0,179.6600037,-0.930000007
3.61,0,0,0,0,476,2239,1887,1926,-0.050000001,0.07,0.25,0,0,0,179.6600037,-0.930000007
3.62,0,0,0,0,476,2228,1888,1925,-0.029999999,0.059999999,-0.280000001,0,0,0,179.6600037,-0.930000007
3.63,0,0,0,0,476,2237,1888,1910,0.01,-0.100000002,-0.180000007,0,0,0,179.6600037,-0.930000007
3.64,0,0,0,0,476,2232,1887,1919,0.039999999,-0.079999998,0.310000002,0,0,0,179.6600037,-0.930000007
3.65,0,0,0,0,476,2222,1888,1910,-0.050000001,0.079999998,0.25,0,0,0,179.6600037,-0.930000007
3.66,0,0,0,0,476,2232,1887,1912,-0.029999999,0.059999999,-0.280000001,0,0,0,179.6600037,-0.930000007
3.67,0,0,0,0,476,2222,1888,1919,0.059999999,-0.079999998,-0.219999999,0,0,0,179.6600037,-0.930000007
3.68,0,0,0,0,476,2237,1888,1917,0.029999999,-0.079999998,0.270000011,0,0,0,179.6600037,-0.930000007
3.69,0,0,0,0,476,2228,1887,1923,-0.050000001,0.100000002,0.209999993,0,0,0,179.6600037,-0.930000007
3.7,0,0,0,0,476,2230,1887,1918,-0.02,0.059999999,-0.319999993,0,0,0,179.6600037,-0.930000007
3.71,0,0,0,0,476,2238,1888,1919,0.039999999,-0.109999999,-0.189999998,0,0,0,179.6600037,-0.930000007
3.72,0,0,0,0,476,2229,1888,1921,0.02,-0.100000002,0.310000002,0,0,0,179.6600037,-0.930000007
3.73,0,0,0,0,476,2237,1888,1912,-0.039999999,0.109999999,0.239999995,0,0,0,179.6600037,-0.930000007
3.74,0,0,0,0,476,2225,1888,1912,-0.02,0.059999999,-0.330000013,0,0,0,179.6600037,-0.930000007
3.75,0,0,0,0,476,2225,1888,1913,-0.02,0.059999999,-0.330000013,0,0,0,179.6600037,-0.930000007
3.76,0,0,0,0,476,2231,1887,1914,0.029999999,-0.07,0.310000002,0,0,0,179.6600037,-0.930000007
3.77,0,0,0,0,476,2226,1888,1911,-0.050000001,0.100000002,0.239999995,0,0,0,179.6600037,-0.930000007
3.78,0,0,0,0,476,2236,1888,1911,-0.039999999,0.059999999,-0.319999993,0,0,0,179.6600037,-0.930000007
3.79,0,0,0,0,476,2232,1888,1916,0.029999999,-0.090000004,-0.170000002,0,0,0,179.6600037,-0.930000007
3.8,0,0,0,0,476,2232,1888,1918,0.02,-0.07,0.300000012,0,0,0,179.6600037,-0.930000007
3.81,0,0,0,0,476,2234,1888,1917,-0.02,0.050000001,0.239999995,0,0,0,179.6600037,-0.930000007
3.82,0,0,0,0,477,2231,1888,1911,-0.01,0.050000001,-0.310000002,0,0,0,179.6600037,-0.930000007
3.83,0,0,0,0,476,2234,1888,1912,0.059999999,-0.109999999,-0.189999998,0,0,0,179.6600037,-0.930000007
3.84,0,0,0,0,476,2226,1888,1907,0.039999999,-0.039999999,0.300000012,0,0,0,179.6600037,-0.930000007
3.85,0,0,0,0,476,2227,1888,1912,-0.039999999,0.07,0.230000004,0,0,0,179.6600037,-0.930000007
3.86,0,0,0,0,476,2224,1888,1918,0,0.050000001,-0.289999992,0,0,0,179.6600037,-0.930000007
3.87,0,0,0,0,476,2228,1888,1907,0.039999999,-0.119999997,-0.140000001,0,0,0,179.6600037,-0.930000007
3.88,0,0,0,0,477,2230,1888,1921,0.029999999,-0.100000002,0.300000012,0,0,0,179.6600037,-0.930000007
3.89,0,0,0,0,476,2232,1888,1911,-0.039999999,0.079999998,0.180000007,0,0,0,179.6600037,-0.930000007
3.9,0,0,0,0,476,2233,1888,1921,-0.01,0.059999999,-0.310000002,0,0,0,179.6600037,-0.930000007
3.91,0,0,0,0,476,2227,1888,1922,0.039999999,-0.100000002,-0.150000006,0,0,0,179.6600037,-0.930000007
3.92,0,0,0,0,476,2232,1888,1922,0.02,-0.059999999,0.330000013,0,0,0,179.6600037,-0.930000007
3.93,0,0,0,0,476,2223,1888,1913,-0.059999999,0.100000002,0.200000003,0,0,0,179.6600037,-0.930000007
3.94,0,0,0,0,477,2226,1888,1921,-0.029999999,0.090000004,-0.340000004,0,0,0,179.6600037,-0.930000007
3.95,0,0,0,0,476,2227,1888,1921,-0.029999999,0.090000004,-0.340000004,0,0,0,179.6600037,-0.930000007
3.96,0,0,0,0,477,2223,1887,1909,0.02,-0.090000004,0.310000002,0,0,0,179.6600037,-0.930000007
3.97,0,0,0,0,477,2232,1888,1910,-0.07,0.059999999,0.189999998,0,0,0,179.6600037,-0.930000007
3.98,0,0,0,0,477,2225,1888,1910,-0.02,0.07,-0.349999994,0,0,0,179.6600037,-0.930000007
3.99,0,0,0,0,477,2234,1888,1915,0.050000001,-0.100000002,-0.170000002,0,0,0,179.6600037,-0.930000007
4,0,0,0,0,477,2232,1888,1926,0.039999999,-0.039999999,0.349999994,0,0,0,179.6600037,-0.930000007
4.01,0,0,0,0,476,2227,1888,1916,-0.059999999,0.100000002,0.209999993,0,0,0,179.6600037,-0.930000007
4.02,0,0,0,0,477,2235,1888,1918,-0.01,0.039999999,-0.360000014,0,0,0,179.6600037,-0.930000007
4.03,0,0,0,0,477,2223,1888,1921,0.07,-0.129999995,-0.209999993,0,0,0,179.6600037,-0.930000007
4.04,0,0,0,0,477,2234,1888,1912,0.059999999,-0.07,0.319999993,0,0,0,179.6600037,-0.930000007
4.05,0,0,0,0,477,2224,1887,1919,-0.039999999,0.079999998,0.170000002,0,0,0,179.6600037,-0.930000007
4.06,0,0,0,0,477,2223,1888,1912,0,0.039999999,-0.330000013,0,0,0,179.6600037,-0.930000007
4.07,0,0,0,0,477,2233,1888,1911,0.039999999,-0.109999999,-0.150000006,0,0,0,179.6600037,-0.930000007
4.08,0,0,0,0,477,2227,1888,1924,0.050000001,-0.050000001,0.349999994,0,0,0,179.6600037,-0.930000007
4.09,0,0,0,0,477,2238,1888,1924,-0.02,0.109999999,0.200000003,0,0,0,179.6600037,-0.930000007
4.1,0,0,0,0,477,2228,1888,1925,-0.01,0.050000001,-0.330000013,0,0,0,179.6600037,-0.930000007
4.11,0,0,0,0,477,2229,1888,1919,0.059999999,-0.129999995,-0.159999996,0,0,0,179.6600037,-0.930000007
4.12,0,0,0,0,477,2239,1888,1919,0.02,-0.07,0.360000014,0,0,0,179.6600037,-0.930000007
4.13,0,0,0,0,477,2226,1888,1915,-0.079999998,0.109999999,0.209999993,0,0,0,179.6600037,-0.930000007
4.14,0,0,0,0,477,2234,1887,1915,-0.029999999,0.029999999,-0.360000014,0,0,0,179.6600037,-0.930000007
4.15,0,0,0,0,477,2225,1888,1913,0.02,-0.100000002,-0.159999996,0,0,0,179.6600037,-0.930000007
4.16,0,0,0,0,477,2226,1888,1913,0.02,-0.07,0.349999994,0,0,0,179.6600037,-0.930000007
4.17,0,0,0,0,477,2230,1887,1913,-0.050000001,0.100000002,0.180000007,0,0,0,179.6600037,-0.930000007
4.18,0,0,0,0,477,2230,1888,1914,0,0.039999999,-0.349999994,0,0,0,179.6600037,-0.930000007
4.19,0,0,0,0,477,2236,1888,1920,0.07,-0.090000004,-0.159999996,0,0,0,179.6600037,-0.930000007
4.2,0,0,0,0,477,2232,1888,1915,0.039999999,-0.090000004,0.310000002,0,0,0,179.6600037,-0.930000007
4.21,0,0,0,0,477,2233,1888,1919,-0.050000001,0.07,0.200000003,0,0,0,179.6600037,-0.930000007
4.22,0,0,0,0,477,2233,1888,1915,-0.01,0.02,-0.349999994,0,0,0,179.6600037,-0.930000007
4.23,0,0,0,0,477,2227,1888,1907,0.07,-0.119999997,-0.150000006,0,0,0,179.6600037,-0.930000007
4.24,0,0,0,0,477,2228,1888,1912,0.02,-0.07,0.319999993,0,0,0,179.6600037,-0.930000007
4.25,0,0,0,0,477,2226,1888,1912,-0.059999999,0.090000004,0.180000007,0,0,0,179.6600037,-0.930000007
4.26,0,0,0,0,477,2226,1888,1912,-0.01,0.029999999,-0.349999994,0,0,0,179.6600037,-0.930000007
4.27,0,0,0,0,477,2224,1888,1917,0.059999999,-0.090000004,-0.129999995,0,0,0,179.6600037,-0.930000007
4.28,0,0,0,0,477,2231,1888,1914,0.029999999,-0.059999999,0.360000014,0,0,0,179.6600037,-0.930000007
4.29,0,0,0,0,477,2226,1888,1925,-0.039999999,0.090000004,0.200000003,0,0,0,179.6600037,-0.930000007
4.3,0,0,0,0,477,2231,1888,1912,0,0.079999998,-0.330000013,0,0,0,179.6600037,-0.930000007
4.31,0,0,0,0,477,2231,1888,1924,0.050000001,-0.109999999,-0.140000001,0,0,0,179.6600037,-0.930000007
4.32,0,0,0,0,477,2227,1888,1912,0.039999999,-0.079999998,0.349999994,0,0,0,179.6600037,-0.920000017
4.33,0,0,0,0,477,2229,1888,1912,-0.059999999,0.090000004,0.180000007,0,0,0,179.6600037,-0.930000007
4.34,0,0,0,0,477,2220,1888,1922,0.01,0.059999999,-0.360000014,0,0,0,179.6600037,-0.930000007
4.35,0,0,0,0,477,2227,1888,1910,0.07,-0.119999997,-0.180000007,0,0,0,179.6600037,-0.930000007
4.36,0,0,0,0,477,2229,1888,1923,0.039999999,-0.059999999,0.340000004,0,0,0,179.6600037,-0.930000007
4.37,0,0,0,0,477,2223,1888,1911,-0.029999999,0.100000002,0.180000007,0,0,0,179.6600037,-0.930000007
4.38,0,0,0,0,477,2237,1888,1917,-0.029999999,0.059999999,-0.319999993,0,0,0,179.6600037,-0.930000007
4.39,0,0,0,0,477,2228,1888,1926,0.050000001,-0.109999999,-0.119999997,0,0,0,179.6600037,-0.930000007
4.4,0,0,0,0,477,2239,1888,1926,0.029999999,-0.07,0.340000004,0,0,0,179.6600037,-0.920000017
4.41,0,0,0,0,477,2228,1888,1925,-0.039999999,0.079999998,0.159999996,0,0,0,179.6600037,-0.930000007
4.42,0,0,0,0,477,2228,1888,1918,-0.029999999,0.059999999,-0.330000013,0,0,0,179.6600037,-0.930000007
4.43,0,0,0,0,477,2232,1888,1914,0.059999999,-0.129999995,-0.129999995,0,0,0,179.6600037,-0.930000007
4.44,0,0,0,0,477,2224,1888,1920,0.02,-0.07,0.340000004,0,0,0,179.6600037,-0.920000017
4.45,0,0,0,0,477,2234,1888,1913,-0.039999999,0.079999998,0.189999998,0,0,0,179.6600037,-0.930000007
4.46,0,0,0,0,477,2226,1888,1919,-0.029999999,0.07,-0.360000014,0,0,0,179.6600037,-0.930000007
4.47,0,0,0,0,477,2225,1888,1913,0.07,-0.100000002,-0.170000002,0,0,0,179.6600037,-0.930000007
4.48,0,0,0,0,477,2239,1888,1918,0.050000001,-0.07,0.360000014,0,0,0,179.6600037,-0.930000007
4.49,0,0,0,0,477,2230,1888,1921,-0.029999999,0.100000002,0.209999993,0,0,0,179.6600037,-0.930000007
4.5,0,0,0,0,477,2238,1888,1919,0,0.039999999,-0.319999993,0,0,0,179.6600037,-0.930000007
4.51,0,0,0,0,477,2229,1888,1921,0.079999998,-0.109999999,-0.140000001,0,0,0,179.6600037,-0.930000007
4.52,0,0,0,0,477,2231,1888,1920,0.050000001,-0.109999999,0.370000005,0,0,0,179.6600037,-0.930000007
4.53,0,0,0,0,477,2233,1887,1913,-0.050000001,0.07,0.209999993,0,0,0,179.6600037,-0.930000007
4.54,0,0,0,0,477,2227,1888,1907,-0.039999999,0.01,-0.379999995,0,0,0,179.6600037,-0.930000007
4.55,0,0,0,0,477,2232,1887,1912,-0.039999999,0.01,-0.379999995,0,0,0,179.6600037,-0.930000007
4.56,0,0,0,0,477,2227,1888,1908,0.02,-0.059999999,0.349999994,0,0,0,179.6600037,-0.930000007
4.57,0,0,0,0,477,2227,1888,1913,-0.050000001,0.109999999,0.180000007,0,0,0,179.6600037,-0.930000007
4.58,0,0,0,0,478,2230,1888,1908,0,0.059999999,-0.349999994,0,0,0,179.6600037,-0.930000007
4.59,0,0,0,0,478,2231,1888,1912,0.039999999,-0.059999999,-0.180000007,0,0,0,179.6600037,-0.930000007
4.6,0,0,0,0,478,2231,1888,1919,0.050000001,-0.07,0.310000002,0,0,0,179.6600037,-0.930000007
4.61,0,0,0,0,478,2232,1888,1912,-0.079999998,0.109999999,0.209999993,0,0,0,179.6600037,-0.930000007
