Time,FLrpm,FRrpm,RLrpm,RRrpm,FL,FR,RL,RR,Ay,Ax,Az,RollR,PitchR,YawR,Steer
84.38,7965,-6906,7769,-6433,2373,1627,2494,1066,-3.069999933,-13.18999958,0.430000007,-0.039999999,-0.039999999,-1.210000038,-35
84.39,8005,-6915,7734,-6330,2371,1627,2494,1066,-0.649999976,-10.52999973,-0.540000022,0.029999999,0,-1.25,-35
84.4,7966,-6858,7645,-6397,2371,1621,2494,1065,-3.349999905,-12.15999985,1.909999967,-0.050000001,0,-1.25999999,-35
84.41,7934,-6832,7664,-6359,2375,1615,2494,1075,-0.219999999,-9.920000076,-0.560000002,0,0.07,-1.289999962,-35
84.42,7905,-6811,7656,-6298,2359,1615,2494,1077,-3.819999933,-11.47999954,0.949999988,-0.01,-0.07,-1.299999952,-35
84.43,7958,-6754,7658,-6434,2350,1614,2494,1079,-1.940000057,-10.96000004,-1.940000057,0.039999999,0,-1.299999952,-35
84.44,7912,-6780,7648,-6329,2345,1614,2494,1093,-1.950000048,-14.22999954,4.21999979,-0.059999999,-0.01,-1.299999952,-35
84.45,8009,-6735,7714,-6291,2345,1596,2494,1098,-1.120000005,-11.17000008,1.269999981,-0.029999999,0.059999999,-1.299999952,-35
84.46,7980,-6746,7691,-6342,2352,1576,2494,1104,-2.579999924,-15.07999992,2.420000076,-0.090000004,-0.01,-1.289999962,-35
84.47,8013,-6808,7760,-6362,2352,1570,2494,1104,-2.49000001,-10.21000004,-0.970000029,-0.029999999,0.02,-1.320000052,-35
84.48,8011,-6848,7657,-6472,2391,1580,2494,1099,-0.829999983,-14.39000034,1.159999967,-0.059999999,0.039999999,-1.320000052,-35
84.49,8070,-6757,7718,-6422,2417,1580,2494,1099,-0.059999999,-10.27999973,-0.319999993,0,0.100000002,-1.379999995,-33
84.5,8059,-6786,7863,-6451,2449,1597,2494,1095,-0.850000024,-12.09000015,1.350000024,-0.079999998,-0.01,-1.409999967,-33
84.51,8097,-6743,7800,-6552,2483,1594,2494,1091,-0.970000029,-10.60000038,-2.49000001,0.140000001,-0.029999999,-1.450000048,-30
84.52,8091,-6786,7859,-6584,2488,1592,2494,1130,2.089999914,-12.10000038,2.49000001,0,-0.079999998,-1.450000048,-30
84.53,8117,-6760,7902,-6547,2488,1590,2494,1130,1.299999952,-10.25,0.07,0.109999999,-0.01,-1.470000029,-25
84.54,8087,-6744,7906,-6611,2430,1598,2494,1210,3.75999999,-12.17000008,2.089999914,0.050000001,-0.129999995,-1.470000029,-25
84.55,8067,-6813,7731,-6674,2390,1599,2494,1258,3.329999924,-8.199999809,2.140000105,0.180000007,-0.050000001,-1.440000057,-22
84.56,8035,-6824,7792,-6725,2316,1595,2494,1305,3.329999924,-11.11999989,2.730000019,-0.039999999,-0.140000001,-1.409999967,-22
84.57,8010,-6861,7887,-6773,2279,1586,2494,1356,1.559999943,-11.06000042,-0.75,0.150000006,-0.059999999,-1.340000033,-20
84.58,7960,-6933,7750,-6808,2248,1573,2494,1401,5.159999847,-9.640000343,5.980000019,0.039999999,-0.090000004,-1.289999962,-20
84.59,7953,-6951,7752,-6891,2217,1562,2494,1401,5.110000134,-10.17000008,3.269999981,0.119999997,0.119999997,-1.210000038,-19
84.6,7921,-6960,7686,-6912,2186,1539,2494,1400,0.939999998,-13.75,3.49000001,-0.150000006,-0.07,-1.179999948,-19
84.61,7892,-6990,7770,-7048,2137,1533,2494,1395,3.210000038,-11.21000004,-2.049999952,0.07,0.039999999,-1.090000033,-19
84.62,7909,-6999,7672,-7041,2134,1535,2494,1380,2.130000114,-14.93000031,3.769999981,-0.140000001,-0.050000001,-1.049999952,-19
84.63,7912,-7079,7774,-7098,2134,1539,2494,1380,3.140000105,-12.34000015,-3.039999962,-0.079999998,0.059999999,-1,-19
84.64,7930,-7052,7753,-7195,2130,1544,2494,1361,2.930000067,-12.59000015,3.99000001,-0.090000004,0.07,-0.980000019,-19
84.65,7934,-7049,7643,-7237,2129,1546,2494,1346,4.730000019,-11.73999977,-0.889999986,-0.01,0.119999997,-0.939999998,-18
84.66,7900,-7076,7713,-7224,2154,1552,2494,1335,3.220000029,-13.52000046,3.75,-0.129999995,0.140000001,-0.899999976,-18
84.67,7940,-7113,7826,-7307,2154,1558,2494,1320,2.539999962,-10.48999977,-1.919999957,-0.059999999,0.150000006,-0.879999995,-16
84.68,7923,-7142,7792,-7376,2219,1562,2494,1313,1.850000024,-11.39999962,-1.539999962,0.02,0.050000001,-0.879999995,-16
84.69,7903,-7146,7712,-7429,2245,1567,2494,1313,4.28000021,-10.02999973,-1.620000005,0.090000004,0.039999999,-0.860000014,-12
84.7,7926,-7211,7719,-7325,2255,1598,2494,1330,0.600000024,-11.14000034,-2.269999981,0,0.079999998,-0.860000014,-12
84.71,7883,-7261,7822,-7283,2264,1598,2494,1355,2.119999886,-11.35000038,-2.910000086,0.01,-0.02,-0.800000012,-6
84.72,7879,-7346,7858,-7333,2246,1654,2494,1395,2.569999933,-12.13000011,-4.119999886,0.209999993,-0.059999999,-0.769999981,-6
84.73,7863,-7378,7663,-7321,2224,1693,2494,1448,3.450000048,-9.220000267,-0.430000007,0.07,-0.109999999,-0.649999976,0
84.74,7838,-7439,7642,-7318,2189,1752,2494,1555,2.859999895,-10.30000019,-0.759999991,0.07,-0.050000001,-0.600000024,0
84.75,7807,-7550,7635,-7373,2147,1753,2494,1620,2.130000114,-10.59000015,0.180000007,-0.029999999,-0.100000002,-0.400000006,2
84.76,7754,-7588,7395,-7452,2102,1733,2494,1687,4.789999962,-12.10999966,2,0.050000001,-0.159999996,-0.319999993,2
84.77,7702,-7669,7458,-7489,2068,1705,2494,1752,5.78000021,-14.22999954,3.24000001,-0.079999998,-0.129999995,-0.07,4
84.78,7664,-7767,7373,-7498,2039,1696,2494,1832,2.829999924,-11.38000011,2.279999971,0.079999998,-0.029999999,-0.01,4
84.79,7615,-7840,7255,-7692,2039,1724,2494,1832,3.039999962,-11.93000031,1.539999962,-0.039999999,-0.039999999,0.209999993,5
84.8,7553,-7869,7350,-7716,2031,1800,2494,1830,5.210000038,-13.03999996,1.179999948,0.119999997,0.02,0.280000001,5
84.81,7521,-7995,7265,-7747,1995,1800,2494,1809,5.320000172,-10.67000008,-0.090000004,0.07,0.02,0.469999999,7
84.82,7491,-8047,7295,-7762,1904,1848,2494,1806,3.329999924,-8.140000343,0.829999983,0.07,0.050000001,0.509999991,7
84.83,7511,-8077,7276,-7782,1904,1853,2494,1808,2.109999895,-5.289999962,0.239999995,0.059999999,-0.029999999,0.639999986,8
84.84,7529,-8154,7261,-7850,1845,1880,2494,1847,5.96999979,-3.890000105,-4.679999828,0.370000005,-0.050000001,0.680000007,8
84.85,7589,-8177,7225,-7932,1806,1927,2494,1847,5.190000057,0.829999983,1.929999948,0.340000004,-0.01,0.74000001,8
84.86,7601,-8199,7260,-7882,1756,1974,2494,1968,1.620000005,3.75999999,0.280000001,0.349999994,0.150000006,0.759999991,8
84.87,7606,-8168,7371,-7849,1699,1995,2494,2055,2.319999933,6.730000019,0.219999999,0.150000006,0.029999999,0.779999971,9
84.88,7643,-8199,7430,-7983,1608,1999,2494,2136,4.190000057,7.639999866,-0.159999996,0.259999991,-0.050000001,0.779999971,9
84.89,7645,-8255,7398,-8013,1590,2028,2494,2115,3.869999886,8,0.759999991,0.079999998,-0.02,0.790000022,9
84.9,7652,-8280,7367,-8053,1580,2058,2494,2101,2.569999933,8.18999958,-0.01,-0.039999999,0.07,0.810000002,9
84.91,7663,-8332,7410,-8012,1576,2058,2494,2149,2.900000095,9.390000343,-2.339999914,0.050000001,0.02,0.819999993,9
84.92,7685,-8343,7598,-8026,1595,2082,2494,2230,4.159999847,11.18000031,-0.319999993,0.129999995,0.01,0.810000002,9
84.93,7734,-8435,7572,-8085,1595,2090,2494,2294,3.900000095,12.11999989,6.679999828,-0.209999993,0.170000002,0.850000024,9
84.94,7793,-8373,7578,-8153,1588,2115,2494,2311,2.599999905,5.909999847,-3.329999924,-0.079999998,-0.170000002,0.810000002,9
84.95,7829,-8423,7657,-8211,1565,2130,2494,2287,4.460000038,10.92000008,-4.380000114,-0.119999997,-0.059999999,0.819999993,9
84.96,7845,-8421,7575,-8100,1525,2129,2494,2274,2.349999905,7.150000095,-3.220000029,-0.050000001,0.029999999,0.819999993,9
84.97,7859,-8421,7535,-8106,1456,2134,2494,2282,6.269999981,9.069999695,-0.319999993,0.150000006,-0.029999999,0.800000012,9
84.98,7933,-8407,7750,-8194,1433,2139,2494,2307,1.889999986,10.51000023,0.430000007,-0.039999999,0.050000001,0.779999971,9
84.99,8092,-8480,7785,-8215,1416,2156,2494,2304,2.50999999,9.670000076,-0.400000006,0.140000001,-0.01,0.769999981,9
85,8144,-8475,7766,-8243,1382,2180,2494,2292,3.019999981,7.079999924,0.620000005,0.100000002,-0.050000001,0.779999971,9
85.01,8154,-8537,7749,-8243,1347,2180,2494,2300,4.539999962,8.520000458,-4.210000038,0.029999999,-0.029999999,0.769999981,9
85.02,8167,-8564,7766,-8240,1315,2167,2494,2313,3.140000105,9.869999886,1.99000001,-0.01,0.079999998,0.759999991,9
85.03,8239,-8559,7791,-8225,1309,2164,2494,2311,2.480000019,9.590000153,-2.579999924,-0.02,0.050000001,0.759999991,9
85.04,8254,-8580,7951,-8298,1305,2162,2494,2297,6.360000134,10.14000034,-1.440000057,0.039999999,-0.01,0.759999991,9
85.05,8303,-8602,7850,-8354,1306,2130,2494,2313,4,9.899999619,-0.910000026,-0.01,0,0.730000019,9
85.06,8353,-8632,7973,-8286,1312,2119,2494,2324,6.619999886,10.76000023,0.99000001,-0.059999999,0.059999999,0.730000019,9
85.07,8391,-8633,7829,-8376,1313,2128,2494,2317,5.579999924,10.40999985,-0.509999991,-0.050000001,0.02,0.689999998,9
85.08,8356,-8620,7957,-8388,1312,2131,2494,2307,5.079999924,9.340000153,0.5,-0.059999999,0.02,0.680000007,9
85.09,8259,-8651,8049,-8322,1331,2129,2494,2306,3.480000019,10.06000042,1.169999957,-0.180000007,0.01,0.660000026,8
85.1,8269,-8713,7923,-8392,1366,2125,2494,2307,6.610000134,9.130000114,-5.360000134,-0.079999998,0,0.660000026,8
85.11,8306,-8749,7986,-8464,1417,2124,2494,2307,5.690000057,8.460000038,-1.309999943,0.02,-0.01,0.660000026,8
85.12,8255,-8797,8167,-8513,1475,2118,2494,2324,3.25,10.85000038,-0.180000007,0.02,0.050000001,0.670000017,8
85.13,8258,-8802,8073,-8600,1525,2120,2494,2318,5.670000076,7.440000057,-2.680000067,0.170000002,-0.01,0.680000007,8
85.14,8395,-8851,8133,-8617,1586,2122,2494,2383,5.889999866,7.909999847,-0.730000019,0.209999993,0.039999999,0.680000007,8
85.15,8350,-8859,8322,-8519,1585,2108,2494,2383,3.109999895,7.159999847,3.930000067,0,-0.039999999,0.699999988,9
85.16,8396,-8920,8185,-8519,1585,2114,2494,2441,7.119999886,8.350000381,-1.070000052,0.100000002,-0.039999999,0.680000007,9
85.17,8373,-8909,8044,-8652,1600,2113,2494,2439,4.599999905,7.289999962,3.769999981,-0.059999999,-0.039999999,0.709999979,9
85.18,8414,-8954,8189,-8647,1594,2090,2494,2437,3.400000095,9.149999619,-1.210000038,-0.140000001,-0.07,0.699999988,9
85.19,8435,-8990,8231,-8704,1594,2092,2494,2449,2.130000114,9.390000343,0.239999995,-0.02,-0.050000001,0.699999988,8
85.2,8456,-9034,8210,-8753,1589,2098,2494,2448,5.860000134,7.590000153,2.910000086,0,-0.039999999,0.730000019,8
85.21,8494,-9071,8332,-8790,1588,2098,2494,2448,4.599999905,7.289999962,1.99000001,0.050000001,0,0.75,8
85.22,8560,-9097,8307,-8784,1585,2085,2494,2457,6.369999886,10.18000031,4.599999905,0.150000006,0.029999999,0.74000001,8
85.23,8558,-9163,8341,-8804,1552,2089,2494,2454,4.940000057,8.340000153,4.159999847,0.100000002,0.07,0.759999991,9
85.24,8610,-9179,8340,-8758,1539,2120,2494,2430,1.700000048,9.380000114,-1.980000019,0.170000002,-0.02,0.730000019,9
85.25,8782,-9190,8377,-8746,1517,2148,2494,2430,4.329999924,10.69999981,-2.00999999,0.119999997,0.02,0.730000019,8
85.26,8870,-9180,8453,-8833,1484,2117,2494,2407,2.50999999,8.590000153,0.629999995,0.100000002,0.039999999,0.74000001,8
85.27,8832,-9286,8498,-8948,1443,2099,2494,2383,5.880000114,7.849999905,-3.440000057,0.01,0.07,0.720000029,9
85.28,8857,-9325,8489,-8938,1392,2082,2494,2375,2.819999933,8.079999924,0.259999991,-0.02,0,0.74000001,9
85.29,8875,-9329,8262,-9044,1392,2078,2494,2338,10.06000042,8.739999771,-2.019999981,0.079999998,-0.039999999,0.74000001,10
85.3,8905,-9430,8446,-8990,1375,2066,2494,2345,8.010000229,8.720000267,0.159999996,0.02,0.050000001,0.75,10
85.31,9009,-9406,8553,-9091,1365,2066,2494,2345,5.489999771,12.63000011,6.510000229,0.140000001,0.039999999,0.75,12
85.32,9172,-9412,8609,-9123,1369,2063,2494,2378,6.75,8.880000114,-2.079999924,0.109999999,0.100000002,0.75,12
85.33,9414,-9482,8794,-9076,1358,2081,2494,2390,5.840000153,7.849999905,1.860000014,0.039999999,0.079999998,0.790000022,13
85.34,9659,-9511,8866,-9078,1336,2094,2494,2384,2.069999933,9.640000343,-2.339999914,0.100000002,-0.029999999,0.790000022,13
85.35,9864,-9567,8520,-9155,1336,2078,2494,2384,5.659999847,4.849999905,-3.140000105,-0.230000004,-0.02,0.829999983,13
85.36,9934,-9533,8719,-9152,1286,2067,2494,2374,2.25,11.52999973,-1.419999957,-0.090000004,0.039999999,0.810000002,13
85.37,9573,-9618,8572,-9302,1260,2067,2494,2335,4.75,10.93999958,-2.869999886,-0.119999997,0.059999999,0.800000012,14
85.38,9294,-9628,8637,-9393,1260,2134,2494,2274,4.360000134,6.199999809,-2.779999971,-0.079999998,0.140000001,0.819999993,14
85.39,9154,-9691,8610,-9300,1260,2154,2494,2225,3.670000076,13.51000023,-1.25999999,0.07,0.119999997,0.829999983,15
85.4,9166,-9777,8735,-9377,1298,2168,2494,2247,4.090000153,7.699999809,-7.28000021,0.079999998,0.050000001,0.889999986,15
85.41,9243,-9714,8909,-9561,1308,2255,2494,2247,2.099999905,11.96000004,-4.059999943,0.400000006,0.090000004,0.910000026,15
85.42,9331,-9758,8919,-9427,1314,2282,2494,2366,0.25,11.42000008,4.360000134,0.209999993,-0.039999999,0.939999998,15
85.43,9455,-9809,8962,-9469,1319,2282,2494,2433,3.720000029,10.47000027,1.580000043,0.079999998,0,0.959999979,14
85.44,9460,-9802,9110,-9622,1329,2300,2494,2477,1.649999976,8.890000343,5.659999847,-0.119999997,-0.029999999,0.980000019,14
85.45,9348,-9782,8826,-9526,1346,2300,2494,2482,2.460000038,12.14000034,0.819999993,-0.219999999,0.01,0.99000001,12
85.46,9165,-9888,8802,-9545,1340,2266,2494,2430,5.559999943,7.230000019,3.410000086,-0.310000002,-0.029999999,1.00999999,12
85.47,9084,-9853,9009,-9618,1336,2243,2494,2430,2.589999914,13.96000004,0.159999996,-0.170000002,0,0.949999988,10
85.48,9133,-9916,8870,-9600,1340,2228,2494,2402,5.550000191,12.14000034,0.02,-0.209999993,0.029999999,0.939999998,10
85.49,9281,-9869,9091,-9602,1349,2217,2494,2403,6.46999979,12.02000046,-3.099999905,0.02,0,0.930000007,9
85.5,9374,-9898,9079,-9596,1337,2207,2494,2426,4.340000153,14.52000046,1.299999952,0.200000003,0.029999999,0.889999986,9
85.51,9480,-9870,9343,-9509,1337,2194,2494,2426,6.130000114,8.909999847,1.99000001,0.039999999,-0.02,0.829999983,9
85.52,9651,-9872,9238,-9564,1325,2199,2494,2476,3.289999962,14.05000019,0.140000001,0.140000001,0.07,0.800000012,9
85.53,9766,-9899,9236,-9526,1335,2199,2494,2486,2.25,10.13000011,-3.279999971,-0.129999995,0,0.759999991,8
85.54,9730,-9910,9117,-9492,1316,2212,2494,2461,5.389999866,14.31999969,1.620000005,0,0,0.720000029,8
85.55,9626,-9954,9175,-9538,1295,2210,2494,2438,5.480000019,11.43999958,-0.439999998,-0.02,0.07,0.680000007,8
85.56,9529,-9931,9200,-9603,1294,2225,2494,2398,6.659999847,14.48999977,3.269999981,-0.050000001,0.07,0.660000026,8
85.57,9586,-9993,9261,-9586,1303,2230,2494,2398,6.78000021,10.07999992,2.769999981,-0.01,0.150000006,0.649999976,7
85.58,9664,-10035,9507,-9691,1325,2235,2494,2399,4.309999943,12.60000038,-6.340000153,0.170000002,-0.050000001,0.639999986,7
85.59,9737,-10005,9417,-9585,1345,2253,2494,2413,3.940000057,10.69999981,1.350000024,-0.01,-0.01,0.610000014,7
85.6,9781,-10069,9799,-9716,1368,2281,2494,2393,4.190000057,8.289999962,-0.879999995,0.029999999,-0.07,0.629999995,7
85.61,9928,-10045,9631,-9755,1368,2302,2494,2393,2.049999952,10.02000046,-1.279999971,-0.150000006,-0.07,0.610000014,5
85.62,9940,-10069,9168,-9804,1362,2274,2494,2361,5.239999771,6.71999979,0.769999981,-0.239999995,-0.039999999,0.649999976,5
85.63,9854,-10109,9379,-9780,1338,2274,2494,2341,3.74000001,12.03999996,-1.059999943,-0.200000003,-0.039999999,0.569999993,4
85.64,9812,-10138,9601,-9861,1284,2225,2494,2324,6.190000057,11.81999969,-1.940000057,-0.170000002,-0.109999999,0.560000002,4
85.65,9796,-10119,9547,-9839,1284,2202,2494,2316,6.119999886,11.35000038,-0.01,0.07,-0.090000004,0.5,4
85.66,9998,-10163,9492,-9864,1327,2200,2494,2394,5.909999847,9.609999657,1.100000024,-0.02,-0.02,0.509999991,4
85.67,10204,-10145,9603,-9773,1342,2219,2494,2394,2.50999999,13.51000023,3.099999905,0.07,-0.01,0.430000007,3
85.68,10485,-10126,9718,-9861,1339,2236,2494,2458,3.869999886,7.860000134,3.5,0.02,-0.02,0.419999987,3
85.69,10663,-10107,9611,-9836,1323,2239,2494,2464,1.200000048,10.19999981,0.610000014,-0.07,0.059999999,0.330000013,3
85.7,10810,-10117,9544,-9786,1316,2220,2494,2422,5.849999905,9.340000153,5.230000019,-0.159999996,0,0.340000004,3
85.71,10785,-10206,9654,-9841,1291,2200,2494,2422,3.720000029,7.369999886,-1.399999976,-0.100000002,0.090000004,0.280000001,3
85.72,10474,-10207,9721,-9883,1274,2164,2494,2346,6.21999979,11.48999977,1.720000029,-0.140000001,0.090000004,0.270000011,3
85.73,10106,-10248,9748,-9925,1282,2151,2494,2315,6.519999981,8.909999847,0.639999986,-0.050000001,0.159999996,0.219999999,3
85.74,10133,-10282,9696,-9948,1391,2155,2494,2308,7,7.840000153,-2.160000086,-0.059999999,0.100000002,0.230000004,3
85.75,10191,-10336,9762,-9874,1391,2170,2494,2313,4.380000114,5.659999847,0.100000002,0.050000001,0.140000001,0.219999999,3
85.76,10233,-10342,9884,-10001,1501,2197,2494,2319,5.010000229,5.460000038,0.49000001,0.039999999,0,0.25,3
85.77,10260,-10337,9941,-10031,1531,2221,2494,2317,3.720000029,4.699999809,1.190000057,-0.01,0.050000001,0.239999995,3
85.78,10336,-10408,9866,-10045,1556,2179,2494,2306,3.450000048,2.609999895,0.419999987,-0.140000001,-0.029999999,0.270000011,3
85.79,10322,-10458,9843,-10122,1551,2114,2494,2287,5.860000134,3.289999962,-2.079999924,-0.170000002,-0.02,0.270000011,3
85.8,10334,-10557,9913,-10165,1544,2068,2494,2257,4.210000038,0.119999997,-2.799999952,-0.219999999,0,0.300000012,3
85.81,10341,-10535,10021,-10217,1544,2064,2494,2216,4.610000134,4.739999771,-0.07,-0.039999999,0,0.300000012,3
85.82,10372,-10593,9972,-10222,1601,2074,2494,2191,6.03000021,0.059999999,-3.720000029,-0.079999998,-0.050000001,0.340000004,3
85.83,10425,-10665,10013,-10180,1630,2074,2494,2231,4.650000095,5.900000095,1.309999943,0.07,-0.029999999,0.319999993,2
85.84,10451,-10618,10080,-10270,1644,2085,2494,2277,2.730000019,3.049999952,-0.889999986,0.01,-0.140000001,0.330000013,2
85.85,10583,-10638,10081,-10288,1632,2111,2494,2325,3.50999999,6.769999981,0.100000002,0.029999999,-0.07,0.289999992,2
85.86,10608,-10681,10142,-10277,1615,2122,2494,2385,4.489999771,4.670000076,2.880000114,-0.01,-0.100000002,0.310000002,2
85.87,10622,-10733,10113,-10330,1596,2083,2494,2385,5.760000229,5.53000021,1.659999967,-0.090000004,0,0.280000001,2
85.88,10640,-10773,10252,-10329,1583,2068,2494,2342,5.909999847,6.809999943,2.269999981,-0.129999995,-0.050000001,0.270000011,2
85.89,10646,-10787,10244,-10422,1562,2068,2494,2288,5.519999981,2.829999924,-0.509999991,0,0.090000004,0.270000011,2
85.9,10755,-10840,10244,-10372,1562,2068,2494,2295,4.71999979,5.920000076,-5.179999828,0.239999995,-0.090000004,0.270000011,2
85.91,10785,-10859,10325,-10359,1569,2062,2494,2343,6.300000191,1.220000029,1.870000005,0,-0.050000001,0.280000001,2
85.92,10868,-10868,10235,-10462,1571,2094,2494,2413,6.190000057,5.900000095,3.74000001,0.090000004,0.02,0.239999995,2
85.93,10995,-10875,10411,-10462,1570,2099,2494,2413,5.130000114,2.75999999,5.820000172,-0.300000012,0.050000001,0.259999991,2
85.94,10951,-10921,10280,-10524,1561,2093,2494,2378,7.110000134,5.28000021,-2.440000057,-0.100000002,0.02,0.25,2
85.95,10911,-11008,10485,-10611,1537,2076,2494,2361,6.710000038,-0.340000004,-1.629999995,-0.219999999,-0.01,0.270000011,2
85.96,10908,-11035,10483,-10676,1528,2050,2494,2282,5.960000038,7.940000057,-0.029999999,-0.029999999,0.059999999,0.239999995,2
85.97,10944,-11044,10542,-10723,1531,2027,2494,2256,5.840000153,3.160000086,-3.50999999,0.01,0,0.280000001,1
85.98,10996,-11116,10584,-10663,1539,2047,2494,2257,6.820000172,3.940000057,-0.699999988,0.119999997,0.170000002,0.25,1
85.99,11037,-11106,10632,-10747,1546,2080,2494,2272,5.599999905,5.610000134,-0.079999998,0.090000004,0.090000004,0.239999995,0
86,11157,-11091,10692,-10792,1567,2080,2494,2280,3.049999952,2.970000029,-0.270000011,0.01,0.01,0.239999995,0
86.01,11218,-11174,10556,-10772,1567,2042,2494,2249,5.570000172,5.010000229,-3.420000076,-0.029999999,0,0.200000003,0
86.02,11153,-11230,10750,-10835,1566,2015,2494,2234,4.900000095,-0.219999999,-2.069999933,-0.280000001,0,0.230000004,0
86.03,11198,-11282,10687,-10813,1560,1929,2494,2234,3.470000029,6.210000038,-4.159999847,0,0.01,0.170000002,0
86.04,11224,-11271,10798,-10852,1563,1908,2494,2186,6.760000229,2.049999952,-1.820000052,-0.129999995,0.02,0.200000003,0
86.05,11221,-11298,10820,-10848,1578,1908,2494,2176,5.320000172,2.049999952,0.330000013,0.129999995,0.109999999,0.159999996,-1
86.06,11292,-11360,10891,-10870,1644,1975,2494,2246,6.329999924,5.730000019,-1.379999995,0.119999997,0,0.140000001,-1
86.07,11327,-11325,11014,-10969,1687,2021,2494,2300,6.239999771,1.50999999,4.059999943,-0.01,-0.029999999,0.119999997,-1
86.08,11449,-11333,10986,-10967,1724,2051,2494,2331,4.239999771,5.239999771,2.799999952,0,-0.01,0.079999998,-1
86.09,11493,-11428,11025,-11004,1738,2051,2494,2313,7.050000191,1.570000052,2.019999981,-0.330000013,-0.150000006,0.079999998,-2
86.1,11482,-11467,11046,-11090,1697,2052,2494,2256,2.910000086,2.74000001,-1.730000019,-0.129999995,-0.039999999,0.059999999,-2
86.11,11561,-11508,11070,-11210,1697,2030,2494,2201,4.349999905,2.25,-5.920000076,-0.07,-0.159999996,0.050000001,-3
86.12,11562,-11520,11109,-11091,1672,2010,2494,2090,3.25999999,0.129999995,-0.860000014,-0.029999999,-0.029999999,0.059999999,-3
86.13,11617,-11559,11107,-11047,1667,2012,2494,2125,5.730000019,2.849999905,-3.859999895,0.330000013,0.01,0.01,-3
86.14,11762,-11569,11193,-11138,1671,2035,2494,2213,4.519999981,0.079999998,2.890000105,0.079999998,-0.07,0.02,-3
86.15,11846,-11557,11251,-11133,1682,2051,2494,2307,4.909999847,0.629999995,4.289999962,-0.029999999,0,0,-3
86.16,11858,-11599,11251,-11224,1672,2055,2494,2335,7.710000038,3.539999962,4.380000114,-0.109999999,-0.100000002,-0.01,-3
86.17,11802,-11682,11320,-11296,1672,2042,2494,2316,7.619999886,-1.149999976,2.799999952,-0.289999992,-0.059999999,0,-3
86.18,11785,-11737,11406,-11318,1643,1971,2494,2251,5.820000172,2.369999886,-1.639999986,-0.150000006,0.090000004,-0.02,-3
86.19,11822,-11720,11308,-11329,1651,1930,2494,2244,5.050000191,0.119999997,-1.230000019,-0.119999997,-0.02,-0.01,-3
86.2,11869,-11761,11428,-11277,1670,1910,2494,2246,4.139999866,-2.109999895,-2.369999886,0.059999999,0,-0.01,-3
86.21,11888,-11768,11440,-11337,1691,1913,2494,2245,3.74000001,0.419999987,-0.409999996,0.140000001,0.050000001,-0.029999999,-3
86.22,11964,-11750,11435,-11390,1701,1929,2494,2228,4.650000095,0.140000001,-0.140000001,0.01,0.029999999,-0.02,-3
86.23,12040,-11867,11542,-11499,1702,1912,2494,2197,6.380000114,-1.74000001,0.680000007,-0.100000002,0.150000006,-0.039999999,-4
86.24,12094,-11931,11572,-11586,1694,1857,2494,2165,5.21999979,2.50999999,0.759999991,-0.079999998,0.01,-0.059999999,-4
86.25,12083,-11942,11592,-11571,1670,1800,2494,2124,6.519999981,-0.439999998,-3.25,-0.159999996,0,-0.059999999,-4
86.26,12074,-11951,11617,-11522,1672,1771,2494,2087,5.150000095,-1.289999962,-0.360000014,-0.01,0.090000004,-0.07,-4
86.27,12098,-12002,11584,-11464,1672,1780,2494,2077,4.190000057,-0.200000003,-0.449999988,0.029999999,0.01,-0.079999998,-5
86.28,12140,-11966,11639,-11515,1739,1851,2494,2106,3.069999933,-2.710000038,-0.769999981,0.090000004,-0.01,-0.079999998,-5
86.29,12197,-11958,11730,-11575,1762,1851,2494,2111,3.140000105,-3.25,-0.550000012,0.01,0,-0.109999999,-5
86.3,12255,-12004,11688,-11586,1771,1902,2494,2093,6.409999847,1.870000005,2.200000048,-0.050000001,0,-0.119999997,-5
86.31,12227,-11997,11732,-11680,1760,1905,2494,2067,4.440000057,-2.24000001,-0.439999998,-0.189999998,-0.029999999,-0.140000001,-6
86.32,12196,-12018,11792,-11616,1744,1889,2494,1957,5.300000191,-1.799999952,1.74000001,-0.180000007,0.079999998,-0.159999996,-6
86.33,12148,-11941,11683,-11428,1805,1850,2494,1957,5.300000191,-1.799999952,1.74000001,-0.180000007,0.079999998,-0.159999996,-6
86.34,12117,-11917,11749,-11436,1805,1853,2494,1907,1.299999952,-3.75,-5.730000019,0.02,-0.059999999,-0.189999998,-6
86.35,12058,-11918,11722,-11448,1841,1853,2494,1941,-2.210000038,-4.21999979,2.460000038,0.140000001,0.029999999,-0.189999998,-6
86.36,11974,-11827,11585,-11439,1871,1897,2494,1973,-1.659999967,-3.069999933,0.680000007,0.100000002,0.07,-0.209999993,-6
86.37,12069,-11818,11649,-11350,1861,1912,2494,1975,-2.970000029,-2.950000048,0.860000014,-0.119999997,0.029999999,-0.219999999,-7
86.38,12056,-11774,11566,-11369,1863,1916,2494,1952,-1.350000024,-3.50999999,4.650000095,-0.170000002,0.079999998,-0.200000003,-7
86.39,12050,-11806,11611,-11341,1887,1905,2494,1915,-0.509999991,-2.829999924,2.309999943,-0.180000007,0.109999999,-0.189999998,-7
86.4,11972,-11724,11569,-11239,1939,1882,2494,1834,-3.150000095,-3.900000095,-0.620000005,-0.219999999,0.150000006,-0.189999998,-7
86.41,11888,-11765,11499,-11158,2002,1882,2494,1801,-2.059999943,-3.789999962,0.829999983,-0.01,0.189999998,-0.189999998,-7
